ZIPCODE,STCOUNTYFP,CITY,STATE,COUNTYNAME
5742,50021,East wallingford,VT,Rutland
5738,50021,Cuttingsville,VT,Rutland
5762,50021,Pittsfield,VT,Rutland
5741,50021,East poultney,VT,Rutland
5701,50021,Rutland,VT,Rutland
5730,50021,Belmont,VT,Rutland
5759,50021,North clarendon,VT,Rutland
5774,50021,Wells,VT,Rutland
5750,50021,Hydeville,VT,Rutland
5743,50021,Fair haven,VT,Rutland
5763,50021,Pittsford,VT,Rutland
5773,50021,Wallingford,VT,Rutland
5732,50021,Bomoseen,VT,Rutland
5739,50021,Danby,VT,Rutland
5765,50021,Proctor,VT,Rutland
5702,50021,Rutland,VT,Rutland
5757,50021,Middletown springs,VT,Rutland
5731,50021,Benson,VT,Rutland
5745,50021,Forest dale,VT,Rutland
5737,50021,Chittenden,VT,Rutland
5775,50021,West pawlet,VT,Rutland
5761,50021,Pawlet,VT,Rutland
5758,50021,Mount holly,VT,Rutland
5772,50021,Stockbridge,VT,Rutland
5253,50021,East dorset,VT,Rutland
5736,50021,Center rutland,VT,Rutland
5735,50021,Castleton,VT,Rutland
5751,50021,Killington,VT,Rutland
5767,50021,Rochester,VT,Rutland
5251,50021,Dorset,VT,Rutland
5760,50021,Orwell,VT,Rutland
5744,50021,Florence,VT,Rutland
5764,50021,Poultney,VT,Rutland
5778,50021,Whiting,VT,Rutland
5777,50021,West rutland,VT,Rutland
5602,50023,Montpelier,VT,Washington
5641,50023,Barre,VT,Washington
5676,50023,Waterbury,VT,Washington
5667,50023,Plainfield,VT,Washington
5680,50023,Wolcott,VT,Washington
5671,50023,Waterbury,VT,Washington
5601,50023,Montpelier,VT,Washington
5660,50023,Moretown,VT,Washington
5663,50023,Northfield,VT,Washington
5682,50023,Worcester,VT,Washington
5670,50023,South barre,VT,Washington
5603,50023,Montpelier,VT,Washington
5674,50023,Warren,VT,Washington
5873,50023,West danville,VT,Washington
5666,50023,North montpelier,VT,Washington
5604,50023,Montpelier,VT,Washington
5060,50023,Randolph,VT,Washington
5651,50023,East montpelier,VT,Washington
5647,50023,Cabot,VT,Washington
5654,50023,Graniteville,VT,Washington
5664,50023,Northfield falls,VT,Washington
5648,50023,Calais,VT,Washington
5640,50023,Adamant,VT,Washington
5609,50023,Montpelier,VT,Washington
5649,50023,East barre,VT,Washington
5669,50023,Roxbury,VT,Washington
5620,50023,Montpelier,VT,Washington
5681,50023,Woodbury,VT,Washington
5650,50023,East calais,VT,Washington
5673,50023,Waitsfield,VT,Washington
5677,50023,Waterbury center,VT,Washington
5658,50023,Marshfield,VT,Washington
5633,50023,Montpelier,VT,Washington
5843,50023,Hardwick,VT,Washington
5678,50023,Websterville,VT,Washington
5342,50025,Jacksonville,VT,Windham
5345,50025,Newfane,VT,Windham
5362,50025,Williamsville,VT,Windham
5143,50025,Chester,VT,Windham
5301,50025,Brattleboro,VT,Windham
5361,50025,Whitingham,VT,Windham
5358,50025,West halifax,VT,Windham
5344,50025,Marlboro,VT,Windham
5357,50025,West dummerston,VT,Windham
5146,50025,Grafton,VT,Windham
5148,50025,Londonderry,VT,Windham
5354,50025,Vernon,VT,Windham
5351,50025,South newfane,VT,Windham
5341,50025,East dover,VT,Windham
5154,50025,Saxtons river,VT,Windham
5359,50025,West townshend,VT,Windham
5343,50025,Jamaica,VT,Windham
5158,50025,Westminster,VT,Windham
5355,50025,Wardsboro,VT,Windham
5159,50025,Westminster station,VT,Windham
5141,50025,Cambridgeport,VT,Windham
5155,50025,South londonderry,VT,Windham
5201,50025,Bennington,VT,Windham
5346,50025,Putney,VT,Windham
5356,50025,West dover,VT,Windham
5156,50025,Springfield,VT,Windham
5101,50025,Bellows falls,VT,Windham
5353,50025,Townshend,VT,Windham
5363,50025,Wilmington,VT,Windham
5350,50025,Readsboro,VT,Windham
5360,50025,West wardsboro,VT,Windham
5089,50027,Windsor,VT,Windsor
5061,50027,Randolph center,VT,Windsor
5073,50027,Taftsville,VT,Windsor
5055,50027,Norwich,VT,Windsor
5762,50027,Pittsfield,VT,Windsor
5030,50027,Ascutney,VT,Windsor
5150,50027,North springfield,VT,Windsor
5052,50027,North hartland,VT,Windsor
5059,50027,Quechee,VT,Windsor
5746,50027,Gaysville,VT,Windsor
5143,50027,Chester,VT,Windsor
5149,50027,Ludlow,VT,Windsor
5142,50027,Cavendish,VT,Windsor
5047,50027,Hartford,VT,Windsor
5032,50027,Bethel,VT,Windsor
5148,50027,Londonderry,VT,Windsor
5153,50027,Proctorsville,VT,Windsor
5062,50027,Reading,VT,Windsor
5060,50027,Randolph,VT,Windsor
5037,50027,Brownsville,VT,Windsor
5070,50027,South strafford,VT,Windsor
5031,50027,Barnard,VT,Windsor
5091,50027,Woodstock,VT,Windsor
5151,50027,Perkinsville,VT,Windsor
5067,50027,South pomfret,VT,Windsor
5065,50027,Sharon,VT,Windsor
5068,50027,South royalton,VT,Windsor
5758,50027,Mount holly,VT,Windsor
5772,50027,Stockbridge,VT,Windsor
5034,50027,Bridgewater,VT,Windsor
5049,50027,Hartland four corners,VT,Windsor
5048,50027,Hartland,VT,Windsor
5767,50027,Rochester,VT,Windsor
5035,50027,Bridgewater corners,VT,Windsor
5053,50027,North pomfret,VT,Windsor
5056,50027,Plymouth,VT,Windsor
5071,50027,South woodstock,VT,Windsor
5084,50027,West hartford,VT,Windsor
5001,50027,White river junction,VT,Windsor
5156,50027,Springfield,VT,Windsor
5161,50027,Weston,VT,Windsor
5075,50027,Thetford center,VT,Windsor
5088,50027,Wilder,VT,Windsor
5009,50027,White river junction,VT,Windsor
23301,51001,Accomac,VA,Accomack
23420,51001,Painter,VA,Accomack
23417,51001,Onancock,VA,Accomack
23359,51001,Hallwood,VA,Accomack
23488,51001,Withams,VA,Accomack
23308,51001,Bloxom,VA,Accomack
23356,51001,Greenbackville,VA,Accomack
23303,51001,Atlantic,VA,Accomack
23415,51001,New church,VA,Accomack
23409,51001,Mears,VA,Accomack
23404,51001,Locustville,VA,Accomack
23426,51001,Sanford,VA,Accomack
23414,51001,Nelsonia,VA,Accomack
23350,51001,Exmore,VA,Accomack
23410,51001,Melfa,VA,Accomack
23422,51001,Pungoteague,VA,Accomack
23421,51001,Parksley,VA,Accomack
23337,51001,Wallops island,VA,Accomack
23306,51001,Belle haven,VA,Accomack
23357,51001,Greenbush,VA,Accomack
23480,51001,Wachapreague,VA,Accomack
23427,51001,Saxis,VA,Accomack
23418,51001,Onley,VA,Accomack
23395,51001,Horntown,VA,Accomack
23423,51001,Quinby,VA,Accomack
23416,51001,Oak hall,VA,Accomack
23407,51001,Mappsville,VA,Accomack
23401,51001,Keller,VA,Accomack
23389,51001,Harborton,VA,Accomack
23440,51001,Tangier,VA,Accomack
23336,51001,Chincoteague island,VA,Accomack
23442,51001,Temperanceville,VA,Accomack
23302,51001,Assawoman,VA,Accomack
23358,51001,Hacksneck,VA,Accomack
23441,51001,Tasley,VA,Accomack
23341,51001,Craddockville,VA,Accomack
22911,51003,Charlottesville,VA,Albemarle
22920,51003,Afton,VA,Albemarle
22938,51003,Faber,VA,Albemarle
22932,51003,Crozet,VA,Albemarle
22935,51003,Dyke,VA,Albemarle
22942,51003,Gordonsville,VA,Albemarle
22903,51003,Charlottesville,VA,Albemarle
22940,51003,Free union,VA,Albemarle
22943,51003,Greenwood,VA,Albemarle
22909,51003,Charlottesville,VA,Albemarle
22901,51003,Charlottesville,VA,Albemarle
22923,51003,Barboursville,VA,Albemarle
22947,51003,Keswick,VA,Albemarle
22904,51003,Charlottesville,VA,Albemarle
22945,51003,Ivy,VA,Albemarle
22902,51003,Charlottesville,VA,Albemarle
22936,51003,Earlysville,VA,Albemarle
22968,51003,Ruckersville,VA,Albemarle
22946,51003,Keene,VA,Albemarle
22908,51003,Charlottesville,VA,Albemarle
24562,51003,Howardsville,VA,Albemarle
22959,51003,North garden,VA,Albemarle
22987,51003,White hall,VA,Albemarle
22937,51003,Esmont,VA,Albemarle
22931,51003,Covesville,VA,Albemarle
22974,51003,Troy,VA,Albemarle
22969,51003,Schuyler,VA,Albemarle
24590,51003,Scottsville,VA,Albemarle
22924,51003,Batesville,VA,Albemarle
24457,51005,Low moor,VA,Alleghany
24085,51005,Eagle rock,VA,Alleghany
24422,51005,Clifton forge,VA,Alleghany
24127,51005,New castle,VA,Alleghany
24448,51005,Iron gate,VA,Alleghany
24474,51005,Selma,VA,Alleghany
24445,51005,Hot springs,VA,Alleghany
24426,51005,Covington,VA,Alleghany
23083,51007,Jetersville,VA,Amelia
23833,51007,Church road,VA,Amelia
23966,51007,Rice,VA,Amelia
23105,51007,Mannboro,VA,Amelia
23002,51007,Amelia court house,VA,Amelia
23824,51007,Blackstone,VA,Amelia
23850,51007,Ford,VA,Amelia
22967,51009,Roseland,VA,Amherst
22976,51009,Tyro,VA,Amherst
24572,51009,Madison heights,VA,Amherst
24483,51009,Vesuvius,VA,Amherst
22922,51009,Arrington,VA,Amherst
24521,51009,Amherst,VA,Amherst
24574,51009,Monroe,VA,Amherst
24595,51009,Sweet briar,VA,Amherst
24533,51009,Clifford,VA,Amherst
24553,51009,Gladstone,VA,Amherst
24526,51009,Big island,VA,Amherst
24504,51011,Lynchburg,VA,Appomattox
24593,51011,Spout spring,VA,Appomattox
24538,51011,Concord,VA,Appomattox
23960,51011,Prospect,VA,Appomattox
23939,51011,Evergreen,VA,Appomattox
24522,51011,Appomattox,VA,Appomattox
23958,51011,Pamplin,VA,Appomattox
23963,51011,Red house,VA,Appomattox
24553,51011,Gladstone,VA,Appomattox
22205,51013,Arlington,VA,Arlington
22230,51013,Arlington,VA,Arlington
22203,51013,Arlington,VA,Arlington
22211,51013,Fort myer,VA,Arlington
20350,51013,Washington,VA,Arlington
22217,51013,Arlington,VA,Arlington
20310,51013,Washington,VA,Arlington
22225,51013,Arlington,VA,Arlington
22212,51013,Arlington,VA,Arlington
22101,51013,Mc lean,VA,Arlington
22202,51013,Arlington,VA,Arlington
22204,51013,Arlington,VA,Arlington
22243,51013,Arlington,VA,Arlington
22046,51013,Falls church,VA,Arlington
22201,51013,Arlington,VA,Arlington
22240,51013,Arlington,VA,Arlington
20598,51013,Dhs,VA,Arlington
22213,51013,Arlington,VA,Arlington
22219,51013,Arlington,VA,Arlington
22214,51013,Arlington,VA,Arlington
22226,51013,Arlington,VA,Arlington
22206,51013,Arlington,VA,Arlington
22207,51013,Arlington,VA,Arlington
22216,51013,Arlington,VA,Arlington
22210,51013,Arlington,VA,Arlington
22242,51013,Arlington,VA,Arlington
22244,51013,Arlington,VA,Arlington
20406,51013,Washington,VA,Arlington
22209,51013,Arlington,VA,Arlington
20330,51013,Washington,VA,Arlington
22215,51013,Arlington,VA,Arlington
20301,51013,Washington,VA,Arlington
22227,51013,Arlington,VA,Arlington
22245,51013,Arlington,VA,Arlington
22241,51013,Arlington,VA,Arlington
22920,51015,Afton,VA,Augusta
22967,51015,Roseland,VA,Augusta
24477,51015,Stuarts draft,VA,Augusta
24437,51015,Fort defiance,VA,Augusta
22843,51015,Mount solon,VA,Augusta
22841,51015,Mount crawford,VA,Augusta
24467,51015,Mount sidney,VA,Augusta
24486,51015,Weyers cave,VA,Augusta
24482,51015,Verona,VA,Augusta
24483,51015,Vesuvius,VA,Augusta
24440,51015,Greenville,VA,Augusta
24463,51015,Mint spring,VA,Augusta
22812,51015,Bridgewater,VA,Augusta
22980,51015,Waynesboro,VA,Augusta
24441,51015,Grottoes,VA,Augusta
24479,51015,Swoope,VA,Augusta
22952,51015,Lyndhurst,VA,Augusta
24472,51015,Raphine,VA,Augusta
24411,51015,Augusta springs,VA,Augusta
24401,51015,Staunton,VA,Augusta
24459,51015,Middlebrook,VA,Augusta
24421,51015,Churchville,VA,Augusta
22939,51015,Fishersville,VA,Augusta
24485,51015,West augusta,VA,Augusta
24430,51015,Craigsville,VA,Augusta
24476,51015,Steeles tavern,VA,Augusta
24469,51015,New hope,VA,Augusta
24439,51015,Goshen,VA,Augusta
24432,51015,Deerfield,VA,Augusta
24431,51015,Crimora,VA,Augusta
24460,51017,Millboro,VA,Bath
24422,51017,Clifton forge,VA,Bath
24445,51017,Hot springs,VA,Bath
24412,51017,Bacova,VA,Bath
24487,51017,Williamsville,VA,Bath
24484,51017,Warm springs,VA,Bath
24432,51017,Deerfield,VA,Bath
24104,51019,Huddleston,VA,Bedford
24122,51019,Montvale,VA,Bedford
24139,51019,Pittsville,VA,Bedford
24503,51019,Lynchburg,VA,Bedford
24536,51019,Coleman falls,VA,Bedford
24523,51019,Bedford,VA,Bedford
24550,51019,Evington,VA,Bedford
24101,51019,Hardy,VA,Bedford
24179,51019,Vinton,VA,Bedford
24502,51019,Lynchburg,VA,Bedford
24570,51019,Lowry,VA,Bedford
24064,51019,Blue ridge,VA,Bedford
24174,51019,Thaxton,VA,Bedford
24501,51019,Lynchburg,VA,Bedford
24556,51019,Goode,VA,Bedford
24095,51019,Goodview,VA,Bedford
24551,51019,Forest,VA,Bedford
24571,51019,Lynch station,VA,Bedford
24121,51019,Moneta,VA,Bedford
24526,51019,Big island,VA,Bedford
24084,51021,Dublin,VA,Bland
24315,51021,Bland,VA,Bland
24314,51021,Bastian,VA,Bland
24124,51021,Narrows,VA,Bland
24134,51021,Pearisburg,VA,Bland
24366,51021,Rocky gap,VA,Bland
24318,51021,Ceres,VA,Bland
24012,51023,Roanoke,VA,Botetourt
24090,51023,Fincastle,VA,Botetourt
24175,51023,Troutville,VA,Botetourt
24579,51023,Natural bridge station,VA,Botetourt
24066,51023,Buchanan,VA,Botetourt
24450,51023,Lexington,VA,Botetourt
24085,51023,Eagle rock,VA,Botetourt
24422,51023,Clifton forge,VA,Botetourt
24077,51023,Cloverdale,VA,Botetourt
24083,51023,Daleville,VA,Botetourt
24064,51023,Blue ridge,VA,Botetourt
24019,51023,Roanoke,VA,Botetourt
24155,51023,Roanoke,VA,Botetourt
24130,51023,Oriskany,VA,Botetourt
24438,51023,Glen wilton,VA,Botetourt
23887,51025,Valentines,VA,Brunswick
23843,51025,Dolphin,VA,Brunswick
23845,51025,Ebony,VA,Brunswick
23873,51025,Meredithville,VA,Brunswick
23919,51025,Bracey,VA,Brunswick
23856,51025,Freeman,VA,Brunswick
23847,51025,Emporia,VA,Brunswick
23876,51025,Rawlings,VA,Brunswick
23868,51025,Lawrenceville,VA,Brunswick
23889,51025,Warfield,VA,Brunswick
23893,51025,White plains,VA,Brunswick
23920,51025,Brodnax,VA,Brunswick
23938,51025,Dundas,VA,Brunswick
23824,51025,Blackstone,VA,Brunswick
23950,51025,La crosse,VA,Brunswick
23857,51025,Gasburg,VA,Brunswick
23821,51025,Alberta,VA,Brunswick
24634,51027,Pilgrims knob,VA,Buchanan
24631,51027,Oakwood,VA,Buchanan
24603,51027,Big rock,VA,Buchanan
24256,51027,Haysi,VA,Buchanan
24620,51027,Hurley,VA,Buchanan
24622,51027,Jewell ridge,VA,Buchanan
24656,51027,Vansant,VA,Buchanan
24657,51027,Whitewood,VA,Buchanan
24639,51027,Raven,VA,Buchanan
24628,51027,Maxie,VA,Buchanan
24658,51027,Wolford,VA,Buchanan
24614,51027,Grundy,VA,Buchanan
24260,51027,Honaker,VA,Buchanan
24217,51027,Bee,VA,Buchanan
24649,51027,Swords creek,VA,Buchanan
24646,51027,Rowe,VA,Buchanan
24239,51027,Davenport,VA,Buchanan
24624,51027,Keen mountain,VA,Buchanan
24627,51027,Mavisdale,VA,Buchanan
23936,51029,Dillwyn,VA,Buckingham
23921,51029,Buckingham,VA,Buckingham
24599,51029,Wingina,VA,Buckingham
23901,51029,Farmville,VA,Buckingham
23004,51029,Arvonia,VA,Buckingham
23123,51029,New canton,VA,Buckingham
23040,51029,Cumberland,VA,Buckingham
24522,51029,Appomattox,VA,Buckingham
24562,51029,Howardsville,VA,Buckingham
24553,51029,Gladstone,VA,Buckingham
24590,51029,Scottsville,VA,Buckingham
24504,51031,Lynchburg,VA,Campbell
24588,51031,Rustburg,VA,Campbell
24593,51031,Spout spring,VA,Campbell
24550,51031,Evington,VA,Campbell
24502,51031,Lynchburg,VA,Campbell
24538,51031,Concord,VA,Campbell
24554,51031,Gladys,VA,Campbell
24522,51031,Appomattox,VA,Campbell
24501,51031,Lynchburg,VA,Campbell
24528,51031,Brookneal,VA,Campbell
24517,51031,Altavista,VA,Campbell
24576,51031,Naruna,VA,Campbell
24551,51031,Forest,VA,Campbell
24569,51031,Long island,VA,Campbell
24571,51031,Lynch station,VA,Campbell
23963,51031,Red house,VA,Campbell
22427,51033,Bowling green,VA,Caroline
22438,51033,Champlain,VA,Caroline
22408,51033,Fredericksburg,VA,Caroline
22514,51033,Milford,VA,Caroline
22560,51033,Tappahannock,VA,Caroline
22436,51033,Caret,VA,Caroline
22535,51033,Port royal,VA,Caroline
22552,51033,Sparta,VA,Caroline
22546,51033,Ruther glen,VA,Caroline
22446,51033,Corbin,VA,Caroline
22580,51033,Woodford,VA,Caroline
22501,51033,Ladysmith,VA,Caroline
23015,51033,Beaverdam,VA,Caroline
23047,51033,Doswell,VA,Caroline
22428,51033,Bowling green,VA,Caroline
23069,51033,Hanover,VA,Caroline
22538,51033,Rappahannock academy,VA,Caroline
24330,51035,Fries,VA,Carroll
24360,51035,Max meadows,VA,Carroll
24333,51035,Galax,VA,Carroll
24317,51035,Cana,VA,Carroll
24328,51035,Fancy gap,VA,Carroll
24352,51035,Laurel fork,VA,Carroll
24053,51035,Ararat,VA,Carroll
24105,51035,Indian valley,VA,Carroll
24347,51035,Hiwassee,VA,Carroll
24350,51035,Ivanhoe,VA,Carroll
24343,51035,Hillsville,VA,Carroll
24120,51035,Meadows of dan,VA,Carroll
24325,51035,Dugspur,VA,Carroll
24312,51035,Austinville,VA,Carroll
24380,51035,Willis,VA,Carroll
24381,51035,Woodlawn,VA,Carroll
24351,51035,Lambsburg,VA,Carroll
23030,51036,Charles city,VA,Charles City
23185,51036,Williamsburg,VA,Charles City
23147,51036,Ruthville,VA,Charles City
23231,51036,Henrico,VA,Charles City
23140,51036,Providence forge,VA,Charles City
23937,51037,Drakes branch,VA,Charlotte
23959,51037,Phenix,VA,Charlotte
23967,51037,Saxe,VA,Charlotte
23962,51037,Randolph,VA,Charlotte
23947,51037,Keysville,VA,Charlotte
23934,51037,Cullen,VA,Charlotte
23924,51037,Chase city,VA,Charlotte
24522,51037,Appomattox,VA,Charlotte
24528,51037,Brookneal,VA,Charlotte
23964,51037,Red oak,VA,Charlotte
23927,51037,Clarksville,VA,Charlotte
23976,51037,Wylliesburg,VA,Charlotte
23923,51037,Charlotte court house,VA,Charlotte
23958,51037,Pamplin,VA,Charlotte
23963,51037,Red house,VA,Charlotte
23224,51041,Richmond,VA,Chesterfield
23235,51041,Richmond,VA,Chesterfield
23834,51041,Colonial heights,VA,Chesterfield
23113,51041,Midlothian,VA,Chesterfield
23114,51041,Midlothian,VA,Chesterfield
23112,51041,Midlothian,VA,Chesterfield
23236,51041,Richmond,VA,Chesterfield
23803,51041,Petersburg,VA,Chesterfield
23838,51041,Chesterfield,VA,Chesterfield
23120,51041,Moseley,VA,Chesterfield
23832,51041,Chesterfield,VA,Chesterfield
23234,51041,Richmond,VA,Chesterfield
23831,51041,Chester,VA,Chesterfield
23836,51041,Chester,VA,Chesterfield
23225,51041,Richmond,VA,Chesterfield
23237,51041,Richmond,VA,Chesterfield
23297,51041,Richmond,VA,Chesterfield
22630,51043,Front royal,VA,Clarke
20135,51043,Bluemont,VA,Clarke
20130,51043,Paris,VA,Clarke
22611,51043,Berryville,VA,Clarke
22620,51043,Boyce,VA,Clarke
22663,51043,White post,VA,Clarke
22646,51043,Millwood,VA,Clarke
24128,51045,Newport,VA,Craig
24127,51045,New castle,VA,Craig
24070,51045,Catawba,VA,Craig
24131,51045,Paint bank,VA,Craig
24426,51045,Covington,VA,Craig
20186,51047,Warrenton,VA,Culpeper
22718,51047,Elkwood,VA,Culpeper
22726,51047,Lignum,VA,Culpeper
22714,51047,Brandy station,VA,Culpeper
20106,51047,Amissville,VA,Culpeper
22736,51047,Richardsville,VA,Culpeper
22733,51047,Rapidan,VA,Culpeper
22729,51047,Mitchells,VA,Culpeper
22716,51047,Castleton,VA,Culpeper
22724,51047,Jeffersonton,VA,Culpeper
22713,51047,Boston,VA,Culpeper
22701,51047,Culpeper,VA,Culpeper
22735,51047,Reva,VA,Culpeper
22734,51047,Remington,VA,Culpeper
22741,51047,Stevensburg,VA,Culpeper
22740,51047,Sperryville,VA,Culpeper
22407,51047,Fredericksburg,VA,Culpeper
22737,51047,Rixeyville,VA,Culpeper
23936,51049,Dillwyn,VA,Cumberland
23027,51049,Cartersville,VA,Cumberland
23901,51049,Farmville,VA,Cumberland
23038,51049,Columbia,VA,Cumberland
23123,51049,New canton,VA,Cumberland
23040,51049,Cumberland,VA,Cumberland
23139,51049,Powhatan,VA,Cumberland
24237,51051,Dante,VA,Dickenson
24230,51051,Coeburn,VA,Dickenson
24220,51051,Birchleaf,VA,Dickenson
24226,51051,Clinchco,VA,Dickenson
24256,51051,Haysi,VA,Dickenson
24225,51051,Cleveland,VA,Dickenson
24283,51051,Saint paul,VA,Dickenson
24607,51051,Breaks,VA,Dickenson
24656,51051,Vansant,VA,Dickenson
24228,51051,Clintwood,VA,Dickenson
24217,51051,Bee,VA,Dickenson
24272,51051,Nora,VA,Dickenson
24269,51051,Mc clure,VA,Dickenson
23833,51053,Church road,VA,Dinwiddie
23803,51053,Petersburg,VA,Dinwiddie
23840,51053,Dewitt,VA,Dinwiddie
23805,51053,Petersburg,VA,Dinwiddie
23885,51053,Sutherland,VA,Dinwiddie
23872,51053,Mc kenney,VA,Dinwiddie
23824,51053,Blackstone,VA,Dinwiddie
23882,51053,Stony creek,VA,Dinwiddie
23894,51053,Wilsons,VA,Dinwiddie
23850,51053,Ford,VA,Dinwiddie
23830,51053,Carson,VA,Dinwiddie
23841,51053,Dinwiddie,VA,Dinwiddie
22438,51057,Champlain,VA,Essex
23148,51057,Saint stephens church,VA,Essex
22454,51057,Dunnsville,VA,Essex
22509,51057,Loretto,VA,Essex
22560,51057,Tappahannock,VA,Essex
22436,51057,Caret,VA,Essex
23023,51057,Bruington,VA,Essex
23115,51057,Millers tavern,VA,Essex
22437,51057,Center cross,VA,Essex
22476,51057,Hustle,VA,Essex
22504,51057,Laneview,VA,Essex
20171,51059,Herndon,VA,Fairfax
22151,51059,Springfield,VA,Fairfax
22180,51059,Vienna,VA,Fairfax
22122,51059,Newington,VA,Fairfax
22181,51059,Vienna,VA,Fairfax
22315,51059,Alexandria,VA,Fairfax
22027,51059,Dunn loring,VA,Fairfax
22106,51059,Mc lean,VA,Fairfax
20195,51059,Reston,VA,Fairfax
22037,51059,Fairfax,VA,Fairfax
22158,51059,Springfield,VA,Fairfax
20192,51059,Herndon,VA,Fairfax
20124,51059,Clifton,VA,Fairfax
20120,51059,Centreville,VA,Fairfax
20164,51059,Sterling,VA,Fairfax
20191,51059,Reston,VA,Fairfax
22003,51059,Annandale,VA,Fairfax
22030,51059,Fairfax,VA,Fairfax
22043,51059,Falls church,VA,Fairfax
22102,51059,Mc lean,VA,Fairfax
22308,51059,Alexandria,VA,Fairfax
22121,51059,Mount vernon,VA,Fairfax
22035,51059,Fairfax,VA,Fairfax
22081,51059,Merrifield,VA,Fairfax
